# Test: Metal Detector Battery Discharge Test
# Date: 2026-01-21 11:51:43
# Threshold: 6.0V
# Pass criteria: > 100 min
#
elapsed_seconds,elapsed_minutes,voltage_V
1478.0,24.633,8.4645
1479.0,24.650,8.5081
1480.0,24.667,8.4754
1481.0,24.683,8.5117
1482.0,24.700,8.5154
1483.0,24.717,8.5299
1484.0,24.733,8.5008
1485.0,24.750,8.5371
1486.0,24.767,8.5154
1487.0,24.783,8.4827
1488.0,24.800,8.4173
1489.0,24.817,8.4863
1490.0,24.833,8.4064
1491.0,24.850,8.3665
1492.0,24.867,8.4718
1493.0,24.883,8.3919
1494.0,24.900,8.5117
1495.0,24.917,8.5117
1496.0,24.933,8.5371
1497.0,24.950,8.5299
1498.0,24.967,8.4972
1499.0,24.983,8.4972
1500.0,25.000,8.3991
1501.0,25.017,8.4064
1502.0,25.033,8.4754
1503.0,25.050,8.4718
1504.0,25.067,8.3883
1505.0,25.083,8.4754
1506.0,25.100,8.5335
1507.0,25.117,8.5154
1508.0,25.133,8.5045
1509.0,25.150,8.4718
1510.0,25.167,8.4863
1511.0,25.183,8.4863
1512.0,25.200,8.3846
1513.0,25.217,8.4681
1514.0,25.233,8.4573
1515.0,25.250,8.4464
1516.0,25.267,8.3919
1517.0,25.283,8.4355
1518.0,25.300,8.4827
1519.0,25.317,8.4972
1520.0,25.333,8.5045
1521.0,25.350,8.5008
1522.0,25.367,8.5045
1523.0,25.383,8.5154
1524.0,25.400,8.5154
1525.0,25.417,8.4863
1526.0,25.433,8.3955
1527.0,25.450,8.4318
1528.0,25.467,8.3774
1529.0,25.483,8.4427
1530.0,25.500,8.4754
1531.0,25.517,8.4137
1532.0,25.533,8.5117
1533.0,25.550,8.5263
1534.0,25.567,8.5263
1535.0,25.583,8.5226
1536.0,25.600,8.4972
1537.0,25.617,8.4863
1538.0,25.633,8.3701
1539.0,25.650,8.4863
1540.0,25.667,8.3955
1541.0,25.683,8.4355
1542.0,25.700,8.4681
1543.0,25.717,8.4609
1544.0,25.733,8.5008
1545.0,25.750,8.5117
1546.0,25.767,8.5154
1547.0,25.783,8.5226
1548.0,25.800,8.5081
1549.0,25.817,8.4827
1550.0,25.833,8.4064
1551.0,25.850,8.4500
1552.0,25.867,8.4754
1553.0,25.883,8.4609
1554.0,25.900,8.3556
1555.0,25.917,8.3810
1556.0,25.933,8.4355
1557.0,25.950,8.5263
1558.0,25.967,8.5081
1559.0,25.983,8.5117
1560.0,26.000,8.5263
1561.0,26.017,8.4972
1562.0,26.033,8.4464
1563.0,26.050,8.4173
1564.0,26.067,8.4246
1565.0,26.083,8.4282
1566.0,26.100,8.4500
1567.0,26.117,8.4355
1568.0,26.133,8.4573
1569.0,26.150,8.4972
1570.0,26.167,8.5154
1571.0,26.183,8.5008
1572.0,26.200,8.4681
1573.0,26.217,8.5226
1574.0,26.233,8.5045
1575.0,26.250,8.4028
1576.0,26.267,8.4609
1577.0,26.283,8.3737
1578.0,26.300,8.4790
1579.0,26.317,8.4427
1580.0,26.333,8.4173
1581.0,26.350,8.4645
1582.0,26.367,8.4681
1583.0,26.383,8.4827
1584.0,26.400,8.4972
1585.0,26.417,8.5117
1586.0,26.433,8.4972
1587.0,26.450,8.4863
1588.0,26.467,8.4790
1589.0,26.483,8.3774
1590.0,26.500,8.4355
1591.0,26.517,8.3556
1592.0,26.533,8.4573
1593.0,26.550,8.4427
1594.0,26.567,8.4863
1595.0,26.583,8.5154
1596.0,26.600,8.5154
1597.0,26.617,8.5045
1598.0,26.633,8.5081
1599.0,26.650,8.5190
1600.0,26.667,8.4863
1601.0,26.683,8.4754
1602.0,26.700,8.4318
1603.0,26.717,8.4681
1604.0,26.733,8.4863
1605.0,26.750,8.4500
1606.0,26.767,8.4318
1607.0,26.783,8.4863
1608.0,26.800,8.4899
1609.0,26.817,8.5045
1610.0,26.833,8.5117
1611.0,26.850,8.5045
1612.0,26.867,8.4681
1613.0,26.883,8.4827
1614.0,26.900,8.4137
1615.0,26.917,8.4209
1616.0,26.933,8.4355
1617.0,26.950,8.4464
1618.0,26.967,8.4318
1619.0,26.983,8.3519
1620.0,27.000,8.4899
1621.0,27.017,8.4645
1622.0,27.033,8.4863
1623.0,27.050,8.4863
1624.0,27.067,8.5008
1625.0,27.083,8.4827
1626.0,27.100,8.4355
1627.0,27.117,8.3556
1628.0,27.133,8.3774
1629.0,27.150,8.4464
1630.0,27.167,8.4718
1631.0,27.183,8.4464
1632.0,27.200,8.4754
1633.0,27.217,8.4972
1634.0,27.233,8.4972
1635.0,27.250,8.5008
1636.0,27.267,8.4899
1637.0,27.283,8.5081
1638.0,27.300,8.4246
1639.0,27.317,8.4681
1640.0,27.333,8.3810
1641.0,27.350,8.4464
1642.0,27.367,8.3556
1643.0,27.383,8.4645
1644.0,27.400,8.3701
1645.0,27.417,8.4573
1646.0,27.433,8.5081
1647.0,27.450,8.5045
1648.0,27.467,8.5081
1649.0,27.483,8.4863
1650.0,27.500,8.4573
1651.0,27.517,8.4355
1652.0,27.533,8.4754
1653.0,27.550,8.4318
1654.0,27.567,8.4355
1655.0,27.583,8.3628
1656.0,27.600,8.4464
1657.0,27.617,8.4827
1658.0,27.633,8.5154
1659.0,27.650,8.4972
1660.0,27.667,8.5226
1661.0,27.683,8.5081
1662.0,27.700,8.5045
1663.0,27.717,8.4863
1664.0,27.733,8.4318
1665.0,27.750,8.4573
1666.0,27.767,8.4899
1667.0,27.783,8.4645
1668.0,27.800,8.4464
1669.0,27.817,8.4318
1670.0,27.833,8.4718
1671.0,27.850,8.4972
1672.0,27.867,8.5008
1673.0,27.883,8.4754
1674.0,27.900,8.4609
1675.0,27.917,8.4718
1676.0,27.933,8.3774
1677.0,27.950,8.4427
1678.0,27.967,8.4355
1679.0,27.983,8.4318
1680.0,28.000,8.4464
1681.0,28.017,8.4464
1682.0,28.033,8.3374
1683.0,28.050,8.4899
1684.0,28.067,8.4863
1685.0,28.083,8.4899
1686.0,28.100,8.5081
1687.0,28.117,8.4863
1688.0,28.133,8.4863
1689.0,28.150,8.3374
1690.0,28.167,8.3955
1691.0,28.183,8.4318
1692.0,28.200,8.3955
1693.0,28.217,8.3592
1694.0,28.233,8.4464
1695.0,28.250,8.4464
1696.0,28.267,8.5008
1697.0,28.283,8.4500
1698.0,28.300,8.5081
1699.0,28.317,8.4754
1700.0,28.333,8.4899
1701.0,28.350,8.3374
1702.0,28.367,8.3556
1703.0,28.383,8.4573
1704.0,28.400,8.3883
1705.0,28.417,8.4209
1706.0,28.433,8.3410
1707.0,28.450,8.4464
1708.0,28.467,8.4863
1709.0,28.483,8.4972
1710.0,28.500,8.5117
1711.0,28.517,8.4754
1712.0,28.533,8.4863
1713.0,28.550,8.4609
1714.0,28.567,8.4028
1715.0,28.583,8.4282
1716.0,28.600,8.4100
1717.0,28.617,8.3737
1718.0,28.633,8.4064
1719.0,28.650,8.4282
1720.0,28.667,8.4718
1721.0,28.683,8.4827
1722.0,28.700,8.4863
1723.0,28.717,8.4645
1724.0,28.733,8.4899
1725.0,28.750,8.4645
1726.0,28.767,8.4464
1727.0,28.783,8.4100
1728.0,28.800,8.4064
1729.0,28.817,8.3374
1730.0,28.833,8.4173
1731.0,28.850,8.4246
1732.0,28.867,8.4209
1733.0,28.883,8.4754
1734.0,28.900,8.5008
1735.0,28.917,8.4899
1736.0,28.933,8.4827
1737.0,28.950,8.4681
1738.0,28.967,8.4100
1739.0,28.983,8.3229
1740.0,29.000,8.3665
1741.0,29.017,8.4064
1742.0,29.033,8.4355
1743.0,29.050,8.4355
1744.0,29.067,8.4209
1745.0,29.083,8.4573
1746.0,29.100,8.4754
1747.0,29.117,8.4899
1748.0,29.133,8.4863
1749.0,29.150,8.4681
1750.0,29.167,8.4863
1751.0,29.183,8.4754
1752.0,29.200,8.3774
1753.0,29.217,8.4318
1754.0,29.233,8.4318
1755.0,29.250,8.4173
1756.0,29.267,8.4318
1757.0,29.283,8.4355
1758.0,29.300,8.4718
1759.0,29.317,8.4609
1760.0,29.333,8.4754
1761.0,29.350,8.4863
1762.0,29.367,8.4863
1763.0,29.383,8.4609
1764.0,29.400,8.4500
1765.0,29.417,8.4100
1766.0,29.433,8.4427
1767.0,29.450,8.3301
1768.0,29.467,8.4427
1769.0,29.483,8.4173
1770.0,29.500,8.4827
1771.0,29.517,8.4681
1772.0,29.533,8.4718
1773.0,29.550,8.4754
1774.0,29.567,8.4645
1775.0,29.583,8.4827
1776.0,29.600,8.4754
1777.0,29.617,8.4318
1778.0,29.633,8.4718
1779.0,29.650,8.3846
1780.0,29.667,8.3265
1781.0,29.683,8.4209
1782.0,29.700,8.3410
1783.0,29.717,8.3447
1784.0,29.733,8.4681
1785.0,29.750,8.4464
1786.0,29.767,8.4681
1787.0,29.783,8.4863
1788.0,29.800,8.4827
1789.0,29.817,8.4754
1790.0,29.833,8.4318
1791.0,29.850,8.4246
1792.0,29.867,8.3556
1793.0,29.883,8.3919
1794.0,29.900,8.4718
1795.0,29.917,8.4573
1796.0,29.933,8.4609
1797.0,29.950,8.4827
1798.0,29.967,8.4573
1799.0,29.983,8.4827
1800.0,30.000,8.4609
1801.0,30.017,8.4209
1802.0,30.033,8.4500
1803.0,30.050,8.4681
1804.0,30.067,8.3846
1805.0,30.083,8.4064
1806.0,30.100,8.3556
1807.0,30.117,8.3556
1808.0,30.133,8.3483
1809.0,30.150,8.4827
1810.0,30.167,8.4427
1811.0,30.183,8.4718
1812.0,30.200,8.4681
1813.0,30.217,8.4500
1814.0,30.233,8.4645
1815.0,30.250,8.4318
1816.0,30.267,8.3955
1817.0,30.283,8.3410
1818.0,30.300,8.4355
1819.0,30.317,8.4064
1820.0,30.333,8.3955
1821.0,30.350,8.4681
1822.0,30.367,8.4754
1823.0,30.383,8.4718
1824.0,30.400,8.4573
1825.0,30.417,8.4645
1826.0,30.433,8.4681
1827.0,30.450,8.4209
1828.0,30.467,8.3556
1829.0,30.483,8.4100
1830.0,30.500,8.4173
1831.0,30.517,8.4209
1832.0,30.533,8.3846
1833.0,30.550,8.4173
1834.0,30.567,8.4827
1835.0,30.583,8.4863
1836.0,30.600,8.4573
1837.0,30.617,8.4754
1838.0,30.633,8.4609
1839.0,30.650,8.4645
1840.0,30.667,8.4464
1841.0,30.683,8.3665
1842.0,30.700,8.4100
1843.0,30.717,8.3410
1844.0,30.733,8.4609
1845.0,30.750,8.4100
1846.0,30.767,8.4464
1847.0,30.783,8.4827
1848.0,30.800,8.4464
1849.0,30.817,8.4355
1850.0,30.833,8.4609
1851.0,30.850,8.4464
1852.0,30.867,8.4246
1853.0,30.883,8.3919
1854.0,30.900,8.3374
1855.0,30.917,8.3483
1856.0,30.933,8.3883
1857.0,30.950,8.3955
1858.0,30.967,8.4282
1859.0,30.983,8.4681
1860.0,31.000,8.4718
1861.0,31.017,8.4718
1862.0,31.033,8.4609
1863.0,31.050,8.4754
1864.0,31.067,8.4609
1865.0,31.083,8.4209
1866.0,31.100,8.4064
1867.0,31.117,8.4064
1868.0,31.133,8.3592
1869.0,31.150,8.4464
1870.0,31.167,8.4137
1871.0,31.183,8.4827
1872.0,31.200,8.4536
1873.0,31.217,8.4573
1874.0,31.233,8.4827
1875.0,31.250,8.4609
1876.0,31.267,8.4318
1877.0,31.283,8.4209
1878.0,31.300,8.3810
1879.0,31.317,8.4173
1880.0,31.333,8.4173
1881.0,31.350,8.3374
1882.0,31.367,8.3774
1883.0,31.383,8.4173
1884.0,31.400,8.4609
1885.0,31.417,8.4573
1886.0,31.433,8.2684
1887.0,31.450,8.3265
1888.0,31.467,8.4609
1889.0,31.483,8.4500
1890.0,31.500,8.4718
1891.0,31.517,8.3592
1892.0,31.533,8.4318
1893.0,31.550,8.3955
1894.0,31.567,8.3883
1895.0,31.583,8.3483
1896.0,31.600,8.3265
1897.0,31.617,8.4209
1898.0,31.633,8.4645
1899.0,31.650,8.4464
1900.0,31.667,8.4500
1901.0,31.683,8.4536
1902.0,31.700,8.4427
1903.0,31.717,8.4100
1904.0,31.733,8.3991
1905.0,31.750,8.3919
1906.0,31.767,8.3592
1907.0,31.783,8.3519
1908.0,31.800,8.4064
1909.0,31.817,8.4355
1910.0,31.833,8.4500
1911.0,31.850,8.4573
1912.0,31.867,8.4464
1913.0,31.883,8.4536
1914.0,31.900,8.3955
1915.0,31.917,8.4500
1916.0,31.933,8.4173
1917.0,31.950,8.3883
1918.0,31.967,8.4064
1919.0,31.983,8.3229
1920.0,32.000,8.4064
1921.0,32.017,8.4464
1922.0,32.033,8.4573
1923.0,32.050,8.4464
1924.0,32.067,8.4645
1925.0,32.083,8.4464
1926.0,32.100,8.4609
1927.0,32.117,8.4573
1928.0,32.133,8.4427
1929.0,32.150,8.4028
1930.0,32.167,8.3229
1931.0,32.183,8.3919
1932.0,32.200,8.3556
1933.0,32.217,8.3991
1934.0,32.233,8.4173
1935.0,32.250,8.4573
1936.0,32.267,8.4427
1937.0,32.283,8.4500
1938.0,32.300,8.4645
1939.0,32.317,8.4573
1940.0,32.333,8.4464
1941.0,32.350,8.3737
1942.0,32.367,8.3883
1943.0,32.383,8.3301
1944.0,32.400,8.3410
1945.0,32.417,8.3556
1946.0,32.433,8.3374
1947.0,32.450,8.4100
1948.0,32.467,8.4318
1949.0,32.483,8.4681
1950.0,32.500,8.4609
1951.0,32.517,8.4246
1952.0,32.533,8.4500
1953.0,32.550,8.3556
1954.0,32.567,8.3774
1955.0,32.583,8.3193
1956.0,32.600,8.3519
1957.0,32.617,8.3447
1958.0,32.633,8.3883
1959.0,32.650,8.4318
1960.0,32.667,8.4573
1961.0,32.683,8.4536
1962.0,32.700,8.4173
1963.0,32.717,8.4100
1964.0,32.733,8.4573
1965.0,32.750,8.4282
1966.0,32.767,8.4173
1967.0,32.783,8.3519
1968.0,32.800,8.4100
1969.0,32.817,8.4500
1970.0,32.833,8.3955
1971.0,32.850,8.3483
1972.0,32.867,8.4464
1973.0,32.883,8.4573
1974.0,32.900,8.4645
1975.0,32.917,8.4464
1976.0,32.933,8.4464
1977.0,32.950,8.4209
1978.0,32.967,8.3955
1979.0,32.983,8.3883
1980.0,33.000,8.3556
1981.0,33.017,8.4609
1982.0,33.033,8.4064
1983.0,33.050,8.4100
1984.0,33.067,8.3156
1985.0,33.083,8.4427
1986.0,33.100,8.4500
1987.0,33.117,8.4427
1988.0,33.133,8.4355
1989.0,33.150,8.4609
1990.0,33.167,8.4209
1991.0,33.183,8.3919
1992.0,33.200,8.3156
1993.0,33.217,8.3810
1994.0,33.233,8.3301
1995.0,33.250,8.3810
1996.0,33.267,8.4100
1997.0,33.283,8.4573
1998.0,33.300,8.4573
1999.0,33.317,8.4609
2000.0,33.333,8.4355
2001.0,33.350,8.4573
2002.0,33.367,8.4464
2003.0,33.383,8.4427
2004.0,33.400,8.3665
2005.0,33.417,8.3265
2006.0,33.433,8.3301
2007.0,33.450,8.3556
2008.0,33.467,8.4064
2009.0,33.483,8.3229
2010.0,33.500,8.4464
2011.0,33.517,8.4318
2012.0,33.533,8.4100
2013.0,33.550,8.4573
2014.0,33.567,8.4209
2015.0,33.583,8.4464
2016.0,33.600,8.4282
2017.0,33.617,8.3628
2018.0,33.633,8.3774
2019.0,33.650,8.3120
2020.0,33.667,8.3883
2021.0,33.683,8.4318
2022.0,33.700,8.4609
2023.0,33.717,8.4355
2024.0,33.733,8.4464
2025.0,33.750,8.4718
2026.0,33.767,8.4209
2027.0,33.783,8.4064
2028.0,33.800,8.4318
2029.0,33.817,8.3955
2030.0,33.833,8.3084
2031.0,33.850,8.3047
2032.0,33.867,8.3447
2033.0,33.883,8.3374
2034.0,33.900,8.3301
2035.0,33.917,8.4028
2036.0,33.933,8.4064
2037.0,33.950,8.4427
2038.0,33.967,8.4681
2039.0,33.983,8.4427
2040.0,34.000,8.4282
2041.0,34.017,8.4573
2042.0,34.033,8.4209
2043.0,34.050,8.3665
2044.0,34.067,8.3774
2045.0,34.083,8.3556
2046.0,34.100,8.3919
2047.0,34.117,8.3193
2048.0,34.133,8.2975
2049.0,34.150,8.4282
2050.0,34.167,8.4500
2051.0,34.183,8.4464
2052.0,34.200,8.4282
2053.0,34.217,8.3846
2054.0,34.233,8.3556
2055.0,34.250,8.2866
2056.0,34.267,8.4246
2057.0,34.283,8.3011
2058.0,34.300,8.3265
2059.0,34.317,8.3955
2060.0,34.333,8.4064
2061.0,34.350,8.4246
2062.0,34.367,8.4318
2063.0,34.383,8.4246
2064.0,34.400,8.4173
2065.0,34.417,8.4464
2066.0,34.433,8.4246
2067.0,34.450,8.2866
2068.0,34.467,8.4173
2069.0,34.483,8.3519
2070.0,34.500,8.4028
2071.0,34.517,8.4209
2072.0,34.533,8.3156
2073.0,34.550,8.4282
2074.0,34.567,8.4500
2075.0,34.583,8.4355
2076.0,34.600,8.4318
2077.0,34.617,8.4246
2078.0,34.633,8.4318
2079.0,34.650,8.3701
2080.0,34.667,8.3084
2081.0,34.683,8.3774
2082.0,34.700,8.3229
2083.0,34.717,8.3265
2084.0,34.733,8.4064
2085.0,34.750,8.3120
2086.0,34.767,8.4355
2087.0,34.783,8.4391
2088.0,34.800,8.4355
2089.0,34.817,8.4318
2090.0,34.833,8.4318
2091.0,34.850,8.3955
2092.0,34.867,8.4209
2093.0,34.883,8.3883
2094.0,34.900,8.3229
2095.0,34.917,8.3592
2096.0,34.933,8.3120
2097.0,34.950,8.3919
2098.0,34.967,8.4173
2099.0,34.983,8.4500
2100.0,35.000,8.4464
2101.0,35.017,8.4282
2102.0,35.033,8.4355
2103.0,35.050,8.4318
2104.0,35.067,8.3301
2105.0,35.083,8.3265
2106.0,35.100,8.3265
2107.0,35.117,8.3774
2108.0,35.133,8.3955
2109.0,35.150,8.3556
2110.0,35.167,8.4100
2111.0,35.183,8.4282
2112.0,35.200,8.4173
2113.0,35.217,8.4282
2114.0,35.233,8.4391
2115.0,35.250,8.4209
2116.0,35.267,8.3774
2117.0,35.283,8.4173
2118.0,35.300,8.3483
2119.0,35.317,8.3810
2120.0,35.333,8.3919
2121.0,35.350,8.3810
2122.0,35.367,8.4028
2123.0,35.383,8.3556
2124.0,35.400,8.4028
2125.0,35.417,8.3991
2126.0,35.433,8.4028
2127.0,35.450,8.4173
2128.0,35.467,8.4318
2129.0,35.483,8.4064
2130.0,35.500,8.3447
2131.0,35.517,8.3556
2132.0,35.533,8.3519
2133.0,35.550,8.3120
2134.0,35.567,8.3955
2135.0,35.583,8.2866
2136.0,35.600,8.4282
2137.0,35.617,8.4355
2138.0,35.633,8.4209
2139.0,35.650,8.4355
2140.0,35.667,8.4355
2141.0,35.683,8.4064
2142.0,35.700,8.3628
2143.0,35.717,8.3665
2144.0,35.733,8.4028
2145.0,35.750,8.3846
2146.0,35.767,8.3883
2147.0,35.783,8.3374
2148.0,35.800,8.4209
2149.0,35.817,8.4464
2150.0,35.833,8.4391
2151.0,35.850,8.4573
2152.0,35.867,8.4064
2153.0,35.883,8.4427
2154.0,35.900,8.3955
2155.0,35.917,8.2829
2156.0,35.933,8.3955
2157.0,35.950,8.3519
2158.0,35.967,8.3265
2159.0,35.983,8.3483
2160.0,36.000,8.3519
2161.0,36.017,8.2430
2162.0,36.033,8.3919
2163.0,36.050,8.4246
2164.0,36.067,8.4318
2165.0,36.083,8.4282
2166.0,36.100,8.4064
2167.0,36.117,8.4173
2168.0,36.133,8.3156
2169.0,36.150,8.3774
2170.0,36.167,8.3556
2171.0,36.183,8.3483
2172.0,36.200,8.2975
2173.0,36.217,8.3665
2174.0,36.233,8.4573
2175.0,36.250,8.4355
2176.0,36.267,8.4355
2177.0,36.283,8.4209
2178.0,36.300,8.4209
2179.0,36.317,8.3011
2180.0,36.333,8.4028
2181.0,36.350,8.3665
2182.0,36.367,8.3410
2183.0,36.383,8.2720
2184.0,36.400,8.3846
2185.0,36.417,8.3301
2186.0,36.433,8.4355
2187.0,36.450,8.4318
2188.0,36.467,8.4318
2189.0,36.483,8.4100
2190.0,36.500,8.4209
2191.0,36.517,8.3883
2192.0,36.533,8.3955
2193.0,36.550,8.2757
2194.0,36.567,8.2720
2195.0,36.583,8.2866
2196.0,36.600,8.3846
2197.0,36.617,8.3774
2198.0,36.633,8.3120
2199.0,36.650,8.3447
2200.0,36.667,8.4173
2201.0,36.683,8.4246
2202.0,36.700,8.3665
2203.0,36.717,8.4246
2204.0,36.733,8.4173
2205.0,36.750,8.2975
2206.0,36.767,8.3556
2207.0,36.783,8.3374
2208.0,36.800,8.3883
2209.0,36.817,8.3229
2210.0,36.833,8.3774
2211.0,36.850,8.4355
2212.0,36.867,8.4355
2213.0,36.883,8.4246
2214.0,36.900,8.4318
2215.0,36.917,8.4246
2216.0,36.933,8.4355
2217.0,36.950,8.4318
2218.0,36.967,8.3374
2219.0,36.983,8.3665
2220.0,37.000,8.3883
2221.0,37.017,8.3665
2222.0,37.033,8.3919
